stent	O
removal	B-GOAL
.	O
At	O
ERCP	B-IM
the	O
B-pigtail	O
stent	O
was	O
not	O
seen	O
having	O
likely	O
passed	O
out	O
and	O
there	O
was	O
no	O
evidence	O
of	O
extravasation	B-PI
of	O
contrast	O
consistent	O
with	O
resolution	O
of	O
injury	B-PI
.	O
Follow-up	O
as	O
an	O
outpatient	O
was	O
without	O
incident	O
over	O
a	O
three-month	O
period	O
.	O
The	O
patient	O
has	O
been	O
advised	O
not	O
to	O
partake	O
in	O
contact	O
sports	O
for	O
six	O
months	O
.	O
A	O
25-year-old	O
male	O
camel	O
caregiver	O
presented	O
to	O
the	O
Emergency	O
Department	O
of	O
Al-Ain	O
HosB-pital	O
1	O
h	O
after	O
being	O
bitten	O
several	O
times	O
in	O
the	O
left	O
side	O
of	O
his	O
head	O
and	O
neck	O
by	O
a	O
15-year-old	O
male	O
camel	O
.	O
The	O
injury	B-PI
occurred	O
in	O
the	O
farm	O
while	O
the	O
patient	O
was	O
trying	O
to	O
feed	O
the	O
camel	O
.	O
The	O
camel	O
turned	O
aggressive	O
and	O
strongly	O
and	O
repeatedly	O
gripped	O
the	O
patient's	O
face	O
between	O
its	O
jaws	O
lifting	O
the	O
patient	O
up	O
in	O
the	O
air	O
while	O
shaking	O
and	O
throwing	O
him	O
forcefully	O
to	O
the	O
ground	O
.	O
These	O
bites	O
were	O
repeated	O
four	O
times	O
to	O
the	O
patient's	O
face	O
and	O
neck	O
.	O
The	O
patient	O
was	O
able	O
to	O
rescue	O
himself	O
only	O
after	O
putting	O
his	O
headscarf	O
inside	O
the	O
camel's	O
mouth	O
.	O
On	O
clinical	O
examination	B-GOAL
the	O
patient	O
was	O
fully	O
conscious	O
alert	O
but	O
in	O
severe	O
distress	O
.	O
His	O
blood	O
pressure	O
was	O
159/91	O
mm	O
Hg	O
.	O
Pulse	O
rate	O
was	O
47	O
beats	O
per	O
minute	O
and	O
body	O
temperature	O
was	O
36	O
0.5	O
°C	O
.	O
There	O
were	O
multiple	O
puncture	O
and	O
laceration	O
wounds	O
on	O
the	O
left	O
side	O
of	O
his	O
face	O
and	O
neck	O
.	O
Inspection	O
of	O
the	O
facial	O
wounds	O
showed	O
a	O
swollen	O
left	O
eye	O
with	O
lacerations	O
on	O
the	O
eyelid	O
and	O
eyebrow	O
with	O
extensive	O
subconjunctival	O
hemorrhage	B-PI
.	O
An	O
approximately	O
13	O
cm	O
lacerated	O
wound	O
on	O
the	O
left	O
side	O
of	O
the	O
face	O
extended	O
from	O
the	O
temporal	O
region	O
to	O
the	O
left	O
chin	O
with	O
surrounding	O
skin	O
erythema	O
.	O
There	O
was	O
bleeding	O
from	O
the	O
left	O
ear	O
with	O
a	O
laceration	O
of	O
the	O
crus	O
of	O
the	O
left	O
helix	O
.	O
Neck	O
inspection	O
showed	O
a	O
7	O
cm	O
laceration	O
in	O
the	O
left	O
submandibular	O
area	O
with	O
no	O
obvious	O
injury	B-PI
to	O
the	O
adjacent	O
great	O
vessels	O
.	O
The	O
patient	O
was	O
given	O
0	O
0.5	O
ml	O
of	O
tetanus	O
toxoid	O
vaccine	O
intramuscularly	O
and	O
was	O
admitted	O
to	O
the	O
hosB-pital	O
.	O
A	O
trauma	B-PI
computed	O
tomography	O
(CT)	B-IM
was	O
performed	O
to	O
detect	O
other	O
injuries	B-PI
.	O
Maxillofacial	O
CT	B-IM
without	O
contrast	O
showed	O
a	O
comminuted	O
fracture	B-PI
of	O
the	O
left	O
nasal	O
bone	O
a	O
fracture	B-PI
of	O
the	O
medial	O
orbital	O
wall	O
with	O
sagging	O
of	O
medial	O
rectus	O
muscle	O
into	O
the	O
fracture	B-PI
space	O
medial	O
rectus	O
muscle	O
hematoma	B-PI
fracture	B-PI
of	O
lacrimal	O
bone	O
and	O
displacement	B-PI
of	O
B-piece	O
of	O
it	O
into	O
the	O
orbit	O
left	O
preseptal	O
hematoma	B-PI
complete	O
opaciﬁcation	B-PI
of	O
left	O
intraocular	O
content	O
crystalline	O
lens	O
was	O
not	O
identiﬁed	O
and	O
the	O
eye	O
appeared	O
as	O
one	O
chamber	O
with	O
loss	B-PI
of	O
the	O
eyewall	O
integrity	O
.	O
Although	O
the	O
left	O
optic	O
nerve	O
appeared	O
stretched	O
there	O
were	O
no	O
obvious	O
CT	B-IM
ﬁndings	O
for	O
its	O
injury	B-PI
.	O
CT	B-IM
angiographic	B-IM
study	O
of	O
the	O
neck	O
arteries	O
showed	O
no	O
evidence	O
of	O
active	O
extravasation	B-PI
dissection	O
or	O
thrombosis	O
.	O
Prophylactic	O
antibiotic	O
using	O
intravenous	O
ceftriaxone	O
and	O
metronidazole	O
was	O
commenced	O
.	O
The	O
patient	O
was	O
taken	O
to	O
the	O
operation	O
room	O
and	O
the	O
wounds	O
were	O
explored	O
and	O
debrided	O
under	O
general	B-SurgicalPreparation
anesthesia	B-SurgicalPreparation
.	O
Upper	O
lid	O
(2	O
cm)	O
full	O
thickness	O
laceration	O
eyebrow	O
(3	O
0.5	O
cm)	O
lateral	O
to	O
lateral	O
canthal	O
area	O
laceration	O
and	O
inferior	O
bulbar	O
conjunctiva	O
were	O
repaired	B-GOAL
.	O
There	O
was	O
a	O
massive	O
corneal	O
laceration	O
with	O
expulsion	O
of	O
the	O
eye	O
content	O
.	O
Salvaging	O
the	O
left	O
eye	O
was	O
not	O
possible	O
and	O
evisceration	O
of	O
the	O
eye	O
was	O
performed	O
.	O
Intraoperative	O
examination	B-GOAL
of	O
the	O
left	O
cheek	O
wound	O
site	O
revealed	O
macerated	O
muscle	O
with	O
a	O
deep	O
wound	O
penetrating	B-PI
the	O
underlying	O
superﬁcial	O
musculoaponeurotic	O
system	O
.	O
The	O
left	O
Parotid	O
duct	O
was	O
partially	O
transected	O
over	O
the	O
masseter	O
muscle	O
.	O
This	O
was	O
approximated	O
and	O
primarily	O
repaired	B-GOAL
using	O
Nylon	O
8/0	O
sutures	O
and	O
the	O
parotid	O
gland	O
capsule	O
was	O
also	O
sutured	O
.	O
The	O
buccal	O
branch	O
of	O
the	O
facial	O
nerve	O
could	O
not	O
be	O
identiﬁed	O
.	O
The	O
nasal	O
bone	O
fracture	B-PI
was	O
managed	O
with	O
closed	O
reduction	B-GOAL
.	O
The	O
lacerations	O
of	O
the	O
left	O
auricle	O
and	O
the	O
left	O
submandibular	O
region	O
were	O
closed	O
in	O
layers	O
.	O
On	O
a	O
postoperative	O
day	O
6	O
the	O
patient	O
developed	O
a	O
small	O
left-sided	O
sialocele	O
which	O
has	O
raB-pidly	O
progressed	O
into	O
a	O
ﬁstula	O
.	O
This	O
was	O
managed	O
with	O
Hyoscine	O
tablets	O
transdermal	O
scopolamine	O
and	O
pressure	O
dressing	O
.	O
A	O
favorable	O
response	O
was	O
observed	O
after	O
three	O
days	O
.	O
The	O
patient	O
was	O
discharged	O
home	O
on	O
day	O
9	O
in	O
a	O
good	O
general	B-SurgicalPreparation
condition	O
and	O
was	O
placed	O
on	O
Clindamycin	O
600	O
mg	O
4	O
times	O
a	O
day	O
Hyoscine	O
20	O
mg	O
3	O
times	O
a	O
day	O
and	O
Erythromycin	O
0	O
.5%	O
ophthalmic	O
ointment	O
.	O
A	O
follow	O
up	O
at	O
one	O
month	O
showed	O
a	O
satisfactory	O
scar	O
completely	O
healed	O
salivary	O
ﬁstula	O
and	O
a	O
residual	O
weak	O
upper	O
lip	O
function	O
.	O
The	O
patient	O
gave	O
written	O
informed	O
consent	O
for	O
publication	O
of	O
his	O
clinical	O
images	O
in	O
this	O
manuscript	O
.	O
A	O
75-year-old	O
male	O
with	O
history	O
of	O
atrial	O
ﬁbrillation	O
on	O
Rivaroxaban	O
was	O
struck	O
by	O
a	O
motor	O
vehicle	O
.	O
Upon	O
arrival	O
he	O
was	O
hypotensive	O
but	O
with	O
a	O
Glasgow	O
Coma	O
Score	O
of	O
15	O
.	O
A	O
strategy	O
of	O
permissive	O
hypotension	B-PI
was	O
maintained	O
based	O
upon	O
the	O
patient's	O
mental	O
status	O
.	O
Plain	O
radiographs	B-IM
and	O
CT	B-IM
imaging	B-GOAL
were	O
obtained	O
and	O
demonstrated	O
multiple	O
rib	O
fractures	B-PI
and	O
a	O
celiac	O
artery	O
injury	B-PI
with	O
contrast	O
extravasation	B-PI
and	O
associated	O
hematoma	B-PI
.	O
He	O
was	O
immediately	O
transported	O
to	O
our	O
hybrid	O
operating	O
room	O
and	O
placed	O
under	O
general	B-SurgicalPreparation
anesthesia	B-SurgicalPreparation
.	O
Percutaneous	O
femoral	O
artery	O
access	O
was	O
obtained	O
and	O
aortography	B-IM
was	O
performed	O
.	O
This	O
demonstrated	O
a	O
complete	O
avulsion	O
of	O
the	O
celiac	O
artery	O
with	O
distal	O
reconstitution	O
via	O
retrograde	O
ﬁling	O
from	O
the	O
superior	O
mesenteric	O
artery	O
.	O
Initially	O
given	O
the	O
stability	O
of	O
the	O
patient	O
attempts	O
were	O
made	O
to	O
traverse	O
the	O
injury	B-PI
to	O
perform	O
endovascular	O
intervention	O
in	O
a	O
hybrid	O
operating	O
room	O
but	O
these	O
were	O
unsuccessful	O
desB-pite	O
the	O
use	O
of	O
multiple	O
wire	O
catheter	O
and	O
sheath	O
combinations	O
.	O
The	O
patient	O
was	O
already	O
prepped	O
for	O
and	O
immediately	O
underwent	O
a	O
midline	O
laparotomy	B-SurgicalProcedure
as	O
there	O
was	O
obvious	O
concern	O
that	O
he	O
may	O
either	O
decompensate	O
or	O
the	O
injury	B-PI
might	O
not	O
be	O
amenable	O
to	O
endovascular	O
intervention	O
.	O
The	O
celiac	O
axis	O
and	O
aorta	O
were	O
explored	O
through	O
the	O
lesser	O
sac	O
and	O
control	O
of	O
the	O
celiac	O
origin	O
was	O
obtained	O
with	O
a	O
side-biting	O
aortic	O
clamp	O
with	O
scant	O
back-bleeding	O
from	O
the	O
distal	O
celiac	O
stump	O
.	O
The	O
splenic	O
artery	O
and	O
common	O
hepatic	O
artery	O
were	O
isolated	O
and	O
the	O
left	O
gastric	O
artery	O
was	O
ligated	O
.	O
The	O
gastroduodenal	O
artery	O
was	O
patent	B-PI
however	O
worsening	O
hepatic	O
ischemia	B-PI
was	O
visualized	O
during	O
the	O
case	O
this	O
ligation	O
alone	O
was	O
felt	O
to	O
be	O
unsafe	O
.	O
Therefore	O
an	O
aorto-celiac	O
bypass	B-SurgicalProcedure
with	O
a	O
6-mm	O
Dacron	O
graft	O
was	O
performed	O
utilizing	O
the	O
supra-celiac	O
aorta	O
as	O
the	O
inﬂow	O
source	O
.	O
The	O
celiac	O
stump	O
was	O
over-sewn	O
.	O
A	O
temporary	O
abdominal	O
closure	B-GOAL
was	O
performed	O
and	O
the	O
patient	O
was	O
transferred	O
to	O
the	O
surgical	O
intensive	O
care	O
unit	O
for	O
resuscitation	O
.	O
His	O
abdomen	O
was	O
closed	O
four	O
days	O
after	O
his	O
initial	O
operation	O
.	O
A	O
prolonged	O
hosB-pital	O
course	O
ensued	O
with	O
complications	O
including	O
a	O
pancreatic	O
leak	B-PI
with	O
pseudocyst	O
formation	O
necessitating	O
ERCP	B-IM
and	O
endoscoB-pic	O
cyst-gastrotomy	B-SurgicalProcedure
pneumonia	B-PI
acute	O
kidney	O
injury	B-PI
and	O
splenic	O
artery	O
pseudoaneurysm	B-PI
managed	O
by	O
exclusion	O
and	O
embolization	O
.	O
The	O
patient	O
was	O
discharged	O
home	O
and	O
exB-pired	O
22	O
months	O
after	O
his	O
trauma	B-PI
from	O
acute	O
resB-piratory	O
failure	O
leading	O
to	O
hypoxic	O
brain	O
injury	B-PI
.	O
Consent	O
was	O
obtained	O
for	O
the	O
publication	O
of	O
this	O
report	O
.	O
A	O
72	O
year-old	O
male	O
with	O
a	O
history	O
of	O
myocardial	O
infarction	O
and	O
stroke	O
(without	O
any	O
residual	O
side	O
effects)	O
presented	O
with	O
a	O
recurrent	O
left-sided	O
subdural	O
hematoma	B-PI
within	O
a	O
seven-month	O
period	O
.	O
The	O
patient	O
originally	O
presented	O
to	O
the	O
neurosurgical	O
clinic	O
complaining	O
of	O
a	O
two-day	O
history	O
of	O
personality	O
changes	O
urinary	O
incontinence	O
balance	O
instability	O
and	O
headaches	O
.	O
Physical	O
examination	B-GOAL
was	O
signiﬁcant	O
for	O
a	O
decreased	O
level	O
of	O
consciousness	O
cognitive	O
impairment	B-PI
ataxic	O
gait	O
speech	O
difﬁculty	O
right-sided	O
hemianopsia	B-PI
mild	O
third	O
and	O
sixth	O
nerve	O
palsy	O
as	O
well	O
as	O
paB-pilledema	B-PI
on	O
fundoscoB-pic	O
examination	B-GOAL
.	O
A	O
computerized	O
tomography	O
(CT)	B-IM
image	O
revealed	O
a	O
chronic	O
recurrent	O
left-sided	O
subdural	O
hematoma	B-PI
.	O
The	O
patient	O
was	O
admitted	O
from	O
the	O
emergency	O
department	O
and	O
the	O
subdural	O
hematoma	B-PI
was	O
drained	B-GOAL
with	O
placement	O
of	O
a	O
valveless	O
subdural	O
peritoneal	O
shunt	O
.	O
The	O
patient	O
in	O
the	O
suB-pine	O
position	O
and	O
under	O
general	B-SurgicalPreparation
endotracheal	O
anesthesia	B-SurgicalPreparation
was	O
prepped	O
and	O
draped	O
with	O
routine	O
sterile	B-SurgicalPreparation
methods	O
including	O
the	O
left	O
frontal	O
parietal	O
and	O
occiB-pital	O
areas	O
in	O
addition	O
to	O
the	O
ipsilateral	O
side	O
of	O
the	O
chest	O
neck	O
and	O
abdomen	O
.	O
Endoscopy	O
was	O
used	O
to	O
pass	O
the	O
peritoneal	O
shunt	O
up	O
to	O
the	O
parieto-occiB-pital	O
juncture	O
.	O
A	O
burr	O
hole	O
was	O
created	O
and	O
the	O
dura	O
opened	O
in	O
the	O
left	O
frontal	O
area	O
.	O
After	O
evacuation	O
of	O
the	O
hematoma	B-PI
a	O
ventricular	O
catheter	O
was	O
connected	O
to	O
the	O
peritoneal	O
tubing	O
.	O
Physical	O
examination	B-GOAL
two	O
days	O
postoperatively	O
revealed	O
complete	O
resolution	O
of	O
all	O
neurological	O
deﬁcits	O
.	O
The	O
patient	O
presented	O
to	O
a	O
one-month	O
follow-up	O
appointment	O
without	O
the	O
presence	O
of	O
any	O
neurological	O
symptoms	O
.	O
CT	B-IM
imaging	B-GOAL
of	O
the	O
brain	O
showed	O
complete	O
resolution	O
of	O
the	O
hematoma	B-PI
with	O
no	O
new	O
recurrences	O
.	O
A	O
46	O
year	O
old	O
male	O
was	O
an	O
alcohol-intoxicated	O
restrained	O
passenger	O
in	O
a	O
head-on	O
motor	O
vehicle	O
collision	O
suffering	O
blunt	O
force	O
abdominal	O
trauma	B-PI
.	O
At	O
the	O
collision	O
site	O
EMS	O
recorded	O
a	O
Glasgow	O
Coma	O
Score	O
of	O
15	O
with	O
stable	O
vital	O
signs	O
.	O
He	O
was	O
transferred	O
to	O
Cabell	O
Huntington	O
HosB-pital	O
where	O
he	O
was	O
intubated	O
and	O
found	O
to	O
be	O
tachycardic	B-PI
and	O
profoundly	O
academic	O
to	O
an	O
arterial	O
pH	O
of	O
7	O
0.19	O
with	O
accompanying	O
base	O
deﬁcit	O
of	O
-11	O
.	O
Hemoglobin	O
was	O
12	O
0.9	O
hematocrit	O
37	O
0.1	O
PT	O
11	O
0.5	O
sec	O
and	O
APTT	O
23	O
0.5	O
sec	O
.	O
CT	B-IM
showed	O
acute	O
thoracic	O
aortic	O
rupture	B-PI
with	O
a	O
large	O
volume	O
of	O
blood	O
inferiorly	O
along	O
the	O
aorta	O
right	O
middle	O
and	O
lower	O
lobe	O
lung	O
contusions	B-PI
and	O
a	O
4	O
cm	O
laceration	O
along	O
the	O
inferior	O
lobe	O
of	O
the	O
liver	O
with	O
blood	O
in	O
the	O
renal	O
hilum	O
suggesting	O
right	O
renovascular	O
injury	B-PI
and	O
free	O
ﬂuid	O
within	O
the	O
pelvis	O
.	O
He	O
was	O
transferred	O
to	O
Saint	O
Mary’s	O
Medical	O
Center	O
for	O
emergent	O
management	B-GOAL
of	O
aortic	O
rupture	B-PI
.	O
Emergent	O
surgical	O
management	B-GOAL
of	O
the	O
ruptured	B-PI
thoracic	O
aorta	O
was	O
completed	O
by	O
the	O
cardiothoracic	O
team	O
.	O
Upon	O
completion	O
initiation	O
of	O
exploratory	O
laparotomy	B-SurgicalProcedure
was	O
begun	O
noting	O
blood	O
in	O
the	O
peritoneum	O
and	O
bile	O
staining	O
in	O
the	O
right	O
upper	O
quadrant	O
associated	O
with	O
the	O
transverse	O
and	O
hepatic	O
ﬂexures	O
of	O
the	O
colon	O
.	O
The	O
gallbladder	O
was	O
visibly	O
distended	B-PI
ﬁrm	O
to	O
palpation	O
and	O
discolored	O
but	O
showed	O
no	O
signs	O
of	O
rupture	B-PI
.	O
Subcapsular	O
hematoma	B-PI
was	O
appreciated	O
along	O
the	O
right	O
posterior	O
lobe	O
of	O
the	O
liver	O
but	O
showed	O
no	O
signs	O
of	O
actively	O
expanding	O
or	O
gross	O
laceration	O
.	O
Open	O
cholescystectomy	O
with	O
intraoperative	O
cholangiogram	B-IM
was	O
performed	O
on	O
a	O
thick	O
distended	B-PI
and	O
grossly-discolored	O
gallbladder	O
consistent	O
with	O
hemorrhage	B-PI
into	O
the	O
gallbladder	O
lumen	O
.	O
Conray	O
contrast	O
was	O
used	O
to	O
demonstrate	O
a	O
completely	O
intact	O
biliary	O
tree	O
with	O
extravasation	B-PI
noted	O
from	O
the	O
common	O
bile	O
duct	O
.	O
Duodenal	O
injury	B-PI
was	O
ruled	O
out	O
by	O
passing	O
methylene	O
blue	O
through	O
the	O
orogastric	O
tube	O
with	O
no	O
extravasation	B-PI
appreciated	O
and	O
colon	O
was	O
assessed	O
via	O
direct	O
visualization	O
by	O
Kocher	O
maneuver	O
and	O
mobilization	O
of	O
the	O
hepatic	O
ﬂexure	O
.	O
Due	O
to	O
the	O
duration	O
of	O
the	O
thoracic	O
aorta	O
repair	B-GOAL
and	O
the	O
exploratory	O
laparotomy	B-SurgicalProcedure
the	O
decision	O
was	O
made	O
to	O
place	O
a	O
16-French	O
T-tube	O
in	O
the	O
common	O
bile	O
duct	O
in	O
addition	O
to	O
two	O
large	O
#24	O
Jackson-Pratt	O
tubes	O
in	O
the	O
vicinity	O
of	O
the	O
bile	O
duct	O
.	O
The	O
patient	O
was	O
maintained	O
on	O
ventilator	B-GOAL
in	O
the	O
neurotrauma	B-PI
intensive	O
care	O
unit	O
.	O
In	O
the	O
postoperative	O
period	O
the	O
T-tube	O
drained	B-GOAL
golden	O
brown	O
bile	O
and	O
was	O
well-tolerated	O
.	O
Urine	O
collection	O
via	O
Foley	O
catheter	O
showed	O
blood-tinged	O
urine	O
that	O
persisted	O
until	O
POD	O
10	O
but	O
then	O
spontaneously	O
resolved	O
.	O
During	O
this	O
time	O
on	O
POD	O
6	O
the	O
patient	O
underwent	O
gastrostomy	B-SurgicalProcedure
with	O
placement	O
of	O
percutaneous	O
gastrostomy	B-SurgicalProcedure
and	O
tracheostomy	B-SurgicalProcedure
tubes	O
.	O
Due	O
to	O
the	O
PEG	O
becoming	O
disloged	O
on	O
POD	O
8	O
the	O
patient	O
underwent	O
exploratory	O
laparotomy	B-SurgicalProcedure
and	O
gastrostomy	B-SurgicalProcedure
with	O
jejunostomy	O
tube	O
placement	O
and	O
removal	B-GOAL
of	O
foreign	B-PI
body	O
.	O
Evaluation	B-GOAL
on	O
postoperative	O
day	O
10	O
showed	O
successful	O
drainage	B-GOAL
of	O
the	O
operative	O
site	O
via	O
T-tube	O
.	O
The	O
patient	O
continued	O
to	O
improve	O
and	O
was	O
discharged	O
on	O
POD	O
28	O
with	O
T-tube	O
and	O
J	O
tubes	O
in	O
place	O
.	O
Recovery	O
was	O
complicated	O
during	O
the	O
outpatient	O
course	O
as	O
frank	O
blood	O
began	O
appearing	O
in	O
the	O
patient’s	O
urine	O
on	O
POD	O
39	O
and	O
the	O
patient	O
began	O
complaining	O
of	O
pain	B-PI
around	O
tube	O
sites	O
.	O
CT	B-IM
urogram	B-IM
showed	O
no	O
residual	O
renal	O
injury	B-PI
and	O
was	O
presumed	O
to	O
be	O
due	O
to	O
residual	O
posttraumatic	O
blood	O
accumulation	O
.	O
Of	O
note	O
a	O
small	O
amount	O
of	O
ﬂuid	O
was	O
appreciated	O
in	O
the	O
anterior	O
right	O
middle	O
and	O
upper	O
abdomen	O
along	O
the	O
inferior	O
right	O
lobe	O
of	O
the	O
liver	O
not	O
seen	O
previously	O
but	O
consistent	O
with	O
postoperative	O
seroma	O
.	O
A	O
urinary	O
tract	O
infection	B-PI
was	O
diagnosed	O
and	O
managed	O
medically	O
.	O
T	O
tube	O
cholangiogram	B-IM
revealed	O
no	O
abnormalities	O
and	O
the	O
the	O
T-tube	O
was	O
removed	O
along	O
with	O
J-tube	O
on	O
POD	O
54	O
.	O
The	O
remainder	O
of	O
the	O
patient’s	O
recovery	O
period	O
was	O
uneventful	O
with	O
regards	O
to	O
hepatobiliary	O
procedures	O
however	O
frank	O
blood	O
in	O
the	O
urine	O
persisted	O
for	O
an	O
additional	O
6	O
months	O
due	O
complications	O
of	O
subclinical	O
traumatic	O
kidney	O
injury	B-PI
sustained	O
during	O
the	O
motor	O
vehicle	O
collision	O
.	O
A	O
54-year-old	O
male	O
competitive	O
powerlifter	O
with	O
a	O
past	O
medical	O
history	O
of	O
hypertension	B-PI
hyperliB-pidemia	O
and	O
coronary	O
artery	O
disease	O
presented	O
to	O
our	O
emergency	O
department	O
(ED)	O
with	O
a	O
complaint	O
of	O
right	O
greater	O
than	O
left	O
lower	O
abdominal	O
pain	B-PI
.	O
He	O
had	O
been	O
performing	O
a	O
back-squat	O
with	O
670	O
lbs	O
.	O
when	O
he	O
felt	O
a	O
painful	B-PI
“pop”	O
in	O
his	O
lower	O
abdomen	O
.	O
He	O
also	O
reported	O
experiencing	O
urinary	O
urgency	O
frequency	O
and	O
hematuria	B-PI
.	O
He	O
denied	O
any	O
lower	O
extremity	O
motor	O
weakness	O
or	O
sensory	O
changes	O
.	O
On	O
visual	O
inspection	O
there	O
was	O
ecchymosis	B-PI
at	O
the	O
base	O
of	O
his	O
penis	O
.	O
No	O
obvious	O
scrotal	O
swelling	B-PI
was	O
seen	O
.	O
Initial	O
physical	O
examination	B-GOAL
by	O
the	O
ED	O
physician	O
was	O
positive	O
for	O
abdominal	O
distension	B-PI
tenderness	B-PI
and	O
guarding	O
but	O
no	O
rebound	O
tenderness	B-PI
or	O
signs	O
of	O
peritonitis	O
were	O
elicited	O
.	O
A	O
raB-pid	O
bedside	O
ultrasound	B-IM
examination	B-GOAL
was	O
negative	O
for	O
intraperitoneal	O
pathology	O
.	O
A	O
CT	B-IM
angiogram	B-IM
of	O
the	O
abdomen	O
and	O
pelvis	O
was	O
performed	O
followed	O
by	O
CT	B-IM
urogram	B-IM
.	O
Results	O
showed	O
widening	O
of	O
the	O
pubic	O
symphysis	B-PI
measuring	O
up	O
to	O
18	O
mm	O
.	O
Close	O
review	O
of	O
the	O
CT	B-IM
imaging	B-GOAL
demonstrated	O
small	O
amounts	O
of	O
air	O
in	O
both	O
sacroiliac	O
joints	O
but	O
it	O
was	O
felt	O
that	O
the	O
overall	O
stability	O
of	O
the	O
pelvic	O
ring	O
had	O
not	O
been	O
compromised	O
and	O
that	O
the	O
air	O
may	O
represent	O
chronic	O
degenerative	O
joint	O
changes	O
.	O
There	O
was	O
also	O
a	O
large	O
intraluminal	O
bladder	O
hematoma	B-PI
taking	O
up	O
over	O
50%	O
of	O
the	O
bladder	O
volume	O
with	O
contrast	O
extravasation	B-PI
along	O
the	O
right	O
side	O
of	O
the	O
retropubic	O
space	O
anterior	O
to	O
the	O
prostate	O
.	O
The	O
patient	O
was	O
taken	O
to	O
the	O
operating	O
room	O
(OR)	O
by	O
a	O
urologist	O
for	O
cystoscopy	O
and	O
intraluminal	O
hematoma	B-PI
evacuation	O
.	O
Cauterization	B-GOAL
of	O
the	O
bleeding	O
was	O
unsuccessful	O
so	O
the	O
procedure	O
was	O
concluded	O
and	O
the	O
patient	O
was	O
transferred	O
to	O
the	O
interventional	O
radiology	O
suite	O
.	O
An	O
arteriogram	B-GOAL
was	O
performed	O
which	O
showed	O
active	O
extravasation	B-PI
of	O
a	O
“replaced”	O
or	O
“accessory”	O
obturator	O
artery	O
an	O
anatomic	O
variant	O
of	O
the	O
obturator	O
artery	O
as	O
a	O
branch	O
from	O
the	O
inferior	O
eB-pigastric	O
artery	O
rather	O
than	O
from	O
the	O
usual	O
anterior	O
division	O
of	O
the	O
internal	O
iliac	O
artery	O
.	O
This	O
artery	O
was	O
coiled	O
and	O
repeat	O
arteriogram	B-GOAL
showed	O
no	O
further	O
extravasation	B-PI
.	O
No	O
injury	B-PI
to	O
the	O
internal	O
iliac	O
artery	O
system	O
was	O
seen	O
.	O
Several	O
hours	O
later	O
desB-pite	O
the	O
embolization	O
procedure	O
and	O
continuous	O
bladder	O
irrigation	O
the	O
patient	O
continued	O
to	O
experience	O
hematuria	B-PI
.	O
The	O
treatment	B-GOAL
teams	O
decide	O
to	O
return	O
to	O
the	O
OR	O
for	O
open	O
exploration	B-GOAL
and	O
bladder	O
repair	B-GOAL
.	O
A	O
low	O
midline	O
incision	O
was	O
used	O
to	O
enter	O
the	O
retropubic	O
space	O
and	O
signiﬁcant	O
hematoma	B-PI
was	O
evacuated	O
.	O
A	O
running	O
suture	O
was	O
used	O
to	O
repair	B-GOAL
a	O
hole	O
in	O
the	O
bladder	O
wall	O
.	O
Repeat	O
cystoscopy	O
was	O
performed	O
and	O
an	O
additional	O
suture	O
was	O
used	O
to	O
seal	O
a	O
small	O
intraluminal	O
leak	B-PI
.	O
The	O
retropubic	O
space	O
continued	O
to	O
ooze	O
blood	O
so	O
packing	O
was	O
placed	O
around	O
the	O
prostate	O
and	O
hemostasis	B-SurgicalProcedure
was	O
achieved	O
.	O
A	O
temporary	O
abdominal	O
closure	B-GOAL
was	O
performed	O
with	O
a	O
plan	O
to	O
return	O
to	O
the	O
OR	O
for	O
removal	B-GOAL
of	O
packing	O
material	O
and	O
repeat	O
exploration	B-GOAL
.	O
On	O
hosB-pital	O
day	O
3	O
the	O
patient	O
was	O
brought	O
back	O
to	O
the	O
OR	O
packing	O
material	O
was	O
removed	O
and	O
no	O
further	O
bleeding	O
was	O
noted	O
.	O
At	O
this	O
point	O
the	O
orthopaedic	O
trauma	B-PI
team	O
was	O
asked	O
to	O
re-examine	O
his	O
symphysis	B-PI
given	O
the	O
direct	O
visualization	O
of	O
the	O
pelvic	O
ring	O
disruption	B-PI
.	O
The	O
diastasis	O
was	O
measured	O
to	O
be	O
30	O
mm	O
using	O
a	O
sterile	B-SurgicalPreparation
ruler	O
so	O
the	O
decision	O
was	O
made	O
to	O
proceed	O
with	O
plate	O
ﬁxation	O
of	O
the	O
symphysis	B-PI
.	O
This	O
was	O
accomplished	O
with	O
a	O
Jungbluth	O
clamp	O
along	O
the	O
anterior	O
surface	O
for	O
reduction	B-GOAL
and	O
placement	O
of	O
a	O
Synthes	O
3	O
0.5	O
mm	O
6-hole	O
pubic	O
symphysis	B-PI
plate	O
(Synthes)	O
with	O
3	O
0.5	O
mm	O
Bone	O
Screw	O
Fasteners	O
.	O
A	O
medium	O
Hemovac	O
drain	O
was	O
placed	O
and	O
primary	O
closure	B-GOAL
was	O
performed	O
of	O
his	O
fascia	O
and	O
skin	O
incision	O
.	O
Post-operatively	O
he	O
was	O
allowed	O
to	O
weight	O
bear	O
for	O
transfers	O
only	O
.	O
By	O
3	O
months	O
following	O
surgery	B-SurgicalProcedure
he	O
was	O
allowed	O
to	O
weight-bear	O
as	O
tolerated	O
and	O
has	O
gone	O
on	O
to	O
do	O
well	O
without	O
any	O
radiographic	B-IM
or	O
clinical	O
